,JNJ,PFE,LLY,PRGO,CTLT,VTRS,ALXN,ZTS,ABBV,MRK
2016-02-19,104.16000366210938,27.979127883911133,72.61000061035156,129.33999633789062,23.979999542236328,45.34000015258789,145.88999938964844,41.83000183105469,54.290000915527344,50.119998931884766
2016-02-22,104.75,28.510435104370117,73.01000213623047,124.08000183105469,24.190000534057617,46.810001373291016,145.32000732421875,42.77000045776367,55.279998779296875,50.77000045776367
2016-02-23,104.08000183105469,28.425046920776367,73.47000122070312,124.8499984741211,24.559999465942383,46.709999084472656,142.05999755859375,42.369998931884766,55.06999969482422,50.540000915527344
2016-02-24,104.95999908447266,28.48197364807129,74.0999984741211,126.26000213623047,24.81999969482422,46.599998474121094,141.97000122070312,42.369998931884766,54.88999938964844,50.560001373291016
2016-02-25,106.37999725341797,29.022769927978516,74.81999969482422,129.14999389648438,24.989999771118164,47.41999816894531,140.5399932861328,42.900001525878906,56.20000076293945,51.0
2016-02-26,105.77999877929688,28.68121337890625,73.5999984741211,129.22999572753906,24.729999542236328,47.13999938964844,140.16000366210938,42.36000061035156,56.0,50.63999938964844
2016-02-29,105.20999908447266,28.149904251098633,72.0,126.25,24.270000457763672,45.06999969482422,140.8000030517578,41.060001373291016,54.61000061035156,50.209999084472656
2016-03-01,107.22000122070312,28.50094985961914,72.73999786376953,126.20999908447266,25.229999542236328,46.060001373291016,150.8300018310547,42.099998474121094,56.34000015258789,51.75
2016-03-02,107.04000091552734,28.44402313232422,74.0199966430664,125.80999755859375,25.450000762939453,46.119998931884766,151.58999633789062,41.720001220703125,55.70000076293945,52.27000045776367
2016-03-03,106.6500015258789,28.35863494873047,73.25,126.41999816894531,25.399999618530273,45.72999954223633,145.85000610351562,41.08000183105469,55.93000030517578,52.099998474121094
2016-03-04,106.5,28.187856674194336,73.5999984741211,126.61000061035156,25.65999984741211,44.779998779296875,144.4600067138672,40.79999923706055,56.150001525878906,52.08000183105469
2016-03-07,106.73999786376953,28.263757705688477,73.4000015258789,129.0800018310547,25.81999969482422,46.13999938964844,149.60000610351562,41.20000076293945,56.400001525878906,52.63999938964844
2016-03-08,106.22000122070312,27.85578727722168,73.0,129.05999755859375,25.209999084472656,44.75,141.02999877929688,40.22999954223633,55.31999969482422,52.45000076293945
2016-03-09,106.83999633789062,28.216318130493164,73.54000091552734,131.41000366210938,25.219999313354492,46.54999923706055,140.52000427246094,40.459999084472656,56.38999938964844,52.36000061035156
2016-03-10,107.13999938964844,28.074003219604492,73.0199966430664,133.8800048828125,25.209999084472656,47.290000915527344,136.75999450683594,39.90999984741211,56.22999954223633,53.040000915527344
2016-03-11,107.70999908447266,28.937381744384766,74.6500015258789,136.0,25.93000030517578,48.599998474121094,139.27000427246094,41.869998931884766,57.72999954223633,53.20000076293945
2016-03-14,107.66000366210938,28.55787467956543,73.91000366210938,140.13999938964844,26.34000015258789,47.869998931884766,134.5,41.310001373291016,57.209999084472656,53.08000183105469
2016-03-15,107.76000213623047,28.026565551757812,71.23999786376953,134.3699951171875,25.540000915527344,45.91999816894531,134.44000244140625,40.720001220703125,55.619998931884766,52.41999816894531
2016-03-16,107.41000366210938,27.552181243896484,72.4800033569336,133.07000732421875,25.420000076293945,46.400001525878906,130.83999633789062,40.459999084472656,56.310001373291016,51.939998626708984
2016-03-17,106.73999786376953,27.836811065673828,69.05999755859375,131.2100067138672,25.270000457763672,44.220001220703125,127.91000366210938,39.720001220703125,55.31999969482422,51.529998779296875
2016-03-18,107.5,27.94117546081543,70.94999694824219,128.4600067138672,25.90999984741211,45.04999923706055,128.4499969482422,40.86000061035156,56.56999969482422,52.25
2016-03-21,107.27999877929688,28.52941131591797,70.25,131.27000427246094,26.100000381469727,45.459999084472656,131.05999755859375,41.619998931884766,56.0099983215332,52.79999923706055
2016-03-22,107.37999725341797,28.823528289794922,71.91999816894531,132.9199981689453,26.770000457763672,46.209999084472656,135.7100067138672,42.75,57.5,53.029998779296875
2016-03-23,108.5,28.643264770507812,71.16999816894531,130.22999572753906,25.959999084472656,45.40999984741211,133.6300048828125,42.63999938964844,56.36000061035156,53.08000183105469
2016-03-24,108.30999755859375,28.538898468017578,71.12000274658203,130.30999755859375,26.1200008392334,45.880001068115234,133.19000244140625,42.47999954223633,56.119998931884766,53.06999969482422
2016-03-28,108.2300033569336,28.254268646240234,70.62000274658203,127.51000213623047,26.15999984741211,45.20000076293945,132.5,42.18000030517578,56.11000061035156,52.83000183105469
2016-03-29,109.13999938964844,28.510435104370117,71.69999694824219,129.58999633789062,27.219999313354492,47.0099983215332,134.5399932861328,43.119998931884766,57.04999923706055,53.31999969482422
2016-03-30,108.9800033569336,28.52941131591797,71.77999877929688,129.6199951171875,26.81999969482422,46.400001525878906,134.82000732421875,44.02000045776367,57.0,53.220001220703125
2016-03-31,108.19999694824219,28.121442794799805,72.01000213623047,127.93000030517578,26.670000076293945,46.349998474121094,139.22000122070312,44.33000183105469,57.119998931884766,52.90999984741211
2016-04-01,109.19000244140625,28.50094985961914,73.41999816894531,126.7300033569336,26.600000381469727,47.5,142.94000244140625,44.9900016784668,57.41999816894531,53.70000076293945
2016-04-04,108.58999633789062,29.14611053466797,73.18000030517578,128.5399932861328,27.329999923706055,47.22999954223633,147.10000610351562,45.7599983215332,59.209999084472656,54.400001525878906
2016-04-05,108.94999694824219,29.753320693969727,73.04000091552734,128.50999450683594,27.709999084472656,45.91999816894531,148.02999877929688,45.849998474121094,58.540000915527344,54.2400016784668
2016-04-06,109.41999816894531,31.242883682250977,74.76000213623047,130.7100067138672,27.739999771118164,48.34000015258789,157.02000427246094,47.27000045776367,59.88999938964844,55.630001068115234
2016-04-07,109.2699966430664,31.081594467163086,74.58999633789062,131.3699951171875,27.84000015258789,48.06999969482422,148.02999877929688,47.189998626708984,59.29999923706055,55.41999816894531
2016-04-08,109.0999984741211,30.834915161132812,74.38999938964844,128.6999969482422,28.110000610351562,47.0,148.88999938964844,46.939998626708984,58.470001220703125,55.36000061035156
2016-04-11,108.97000122070312,30.256166458129883,73.94999694824219,127.2300033569336,27.350000381469727,45.560001373291016,147.8800048828125,46.66999816894531,58.5,55.04999923706055
2016-04-12,109.5999984741211,30.322580337524414,74.56999969482422,125.76000213623047,28.479999542236328,46.25,153.5500030517578,47.0099983215332,59.88999938964844,55.34000015258789
